"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"Monocytes_prop",77,61,-0.0186574,0.1203223,0.981515571468975,0.775315811957494,1.2425553589624,0.87677257488551,0.980061057523199
"Non-leukocyte_derived_neural_cells_region",77,61,-0.01909029,0.1257699,0.981090780426002,0.766749819012782,1.25534965326266,0.879354604112487,0.980061057523199
"Fibroblast_vascular_med_dist",74,58,0.01915688,0.1271489,1.0193415521734,0.794493581069468,1.30782327855765,0.880240023886577,0.980061057523199
"HLADR+_vascular_med_dist",51,41,0.02502574,0.1794637,1.02534151333741,0.721288063810851,1.45756636179237,0.889096655292559,0.983149343230011
"Monocytes_tumor_med_dist",61,50,-0.01837689,0.1354968,0.981790938665206,0.752807433470422,1.28042498571181,0.89211699663464,0.983149343230011
"Fibroblast_tumor_med_dist",75,59,0.01341839,0.1326111,1.01350881989467,0.781535636662049,1.31433562312202,0.919402776172851,0.995319228412589
"CD11b_low_Neutrophils_vascular_med_dist",70,55,0.01412058,0.1421407,1.01422074915697,0.767612552999175,1.34005589669094,0.920866526833231,0.995319228412589
"Monocytes_M1_med_dist",61,50,0.01194362,0.1296115,1.01201522643142,0.784985295726821,1.30470573666065,0.926579383335349,0.995319228412589
"Dendritic_cells_tumor_contact",77,61,-0.01154966,0.1513908,0.988516781910045,0.734716769969224,1.32998928030284,0.939188096562987,0.995319228412589
"CD8+_T_cells_M1_contact",77,61,-0.009651009,0.1290741,0.990395412361927,0.769025101493401,1.27548901969875,0.940396873323557,0.995319228412589
"Other_immune_prop",77,61,-0.008685644,0.1194845,0.991351967322891,0.784372764071128,1.25294855728296,0.942050691191111,0.995319228412589
"CD56+CD45-_tumor_med_dist",41,31,-0.01390551,0.1927055,0.986190729589851,0.675973516150532,1.43877257302545,0.942475093064431,0.995319228412589
"Neuroepithelial_cells_M1_contact",77,61,-0.007318421,0.1089277,0.992708293032055,0.80186676978943,1.22896944003977,0.946433598396279,0.995319228412589
"NK/NKT_assort",77,61,-0.0076508,0.1287639,0.992378393208855,0.771033565735169,1.27726589226862,0.952619749760594,0.995319228412589
"NK/NKT_region",77,61,-0.006487614,0.1336219,0.993533385509776,0.764615918434591,1.29098618577473,0.961276291811387,0.995319228412589
"BRCA_Mutation",53,44,-0.01387689,0.3248354,0.986218949559076,0.521762646948582,1.8641192928578,0.965924922572059,0.995319228412589
"Monocytes_vascular_contact",77,61,-0.004718752,0.1134146,0.99529236395404,0.796915034981139,1.24305207740078,0.966812610628768,0.995319228412589
"Neutrophils_vascular_med_dist",55,41,-0.006546255,0.1574432,0.993475124921287,0.729694615298164,1.35261080888485,0.966834687976432,0.995319228412589
"CD11b_low_Neutrophils_region",77,61,-0.004804753,0.1468384,0.99520677088415,0.746318558827934,1.32709619116145,0.973896784628215,0.995319228412589
"Lymphatic_endothelial_cells_vascular_med_dist",29,24,0.004809415,0.1981379,1.00482099907666,0.681449035633452,1.48164453596572,0.980634797202045,0.995319228412589
"CD56+CD45-_vascular_contact",77,61,-0.003054709,0.1280334,0.996949951999446,0.775695288441034,1.28131396645353,0.980965323249407,0.995319228412589
"Tumor_prop",77,61,0.00295221,0.135023,1.00295657176263,0.769751205027775,1.30681430346776,0.982556041617289,0.995319228412589
"Other_immune_M1_med_dist",63,52,0.001863611,0.1390444,1.00186534905221,0.762876998065746,1.31572216776288,0.989306279617599,0.995319228412589
"CD11c+_epithelial_vascular_med_dist",69,53,0.001477156,0.126882,1.00147824706199,0.780978984534413,1.28423260958332,0.99071126902179,0.995319228412589
"Vascular_endothelial_cells_tumor_contact",77,61,-3.414047e-05,0.1274717,0.999965860115045,0.778898892975235,1.2837760207568,0.999786304276626,0.999786304276626
