"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"Unidentified_prop",77,61,0.1272125,0.1239053,1.13565834494533,0.890798134554563,1.44782507553059,0.304565806493267,0.863231019557302
"M2_macrophages_prop",77,61,-0.1429165,0.1455613,0.86682644723129,0.651673572506201,1.15301298275752,0.326183605531388,0.863231019557302
"HLADR+_M1_contact",77,61,-0.148906,0.1520225,0.861650118097688,0.639630546610295,1.16073400489127,0.327333044402208,0.863231019557302
"CD11b_low_Neutrophils_tumor_med_dist",71,56,0.139064,0.1423322,1.14919764222745,0.869443448953634,1.51896621049997,0.328550235089589,0.863231019557302
"B_cells_assort",77,61,0.1469308,0.1504065,1.15827382291816,0.862551359306021,1.55538361209801,0.328623053368466,0.863231019557302
"Dendritic_cells_tumor_med_dist",29,25,-0.1859207,0.1903507,0.830339405525999,0.571779850981596,1.20581990985804,0.32870411533232,0.863231019557302
"CD4+_T_cells_M1_contact",77,61,-0.1270162,0.1309478,0.880719436860473,0.681356842183154,1.13841481943367,0.33205863931415,0.863231019557302
"DUSP1",77,61,-0.1255946,0.1297697,0.881972314749446,0.683903436013703,1.13740496541227,0.333130795214405,0.863231019557302
"CD11c+_epithelial_M1_contact",77,61,-0.1331487,0.1376727,0.87533491795009,0.668323910459874,1.14646686522926,0.333474478054399,0.863231019557302
"Fibroblast_prop",77,61,0.1295178,0.1345368,1.13827935034958,0.874441888673799,1.48172210894119,0.335700952050062,0.863231019557302
"Other_immune_vascular_med_dist",64,53,0.1265728,0.133485,1.13493210033995,0.873669559238634,1.4743227101841,0.343018851546813,0.87167143451896
"Other_immune_tumor_med_dist",64,53,0.1248056,0.1334001,1.13292820486027,0.872272092686709,1.47147470167766,0.349492938423761,0.877796217436423
"Monocytes_tumor_contact",77,61,0.1027215,0.111717,1.10818275241058,0.890261783773293,1.3794470740227,0.357844581677359,0.888441720026547
"CD163+_cells_M1_med_dist",75,59,0.1292739,0.1442214,1.13800173191143,0.857790908515329,1.5097478056452,0.370062162056079,0.908334397774012
"Other_immune_tumor_contact",77,61,0.1247112,0.1429766,1.13282128249048,0.855971823547175,1.49921296795191,0.383072529639301,0.929704116877405
"M2_macrophages_M1_contact",77,61,-0.1162864,0.1382434,0.890220244699299,0.678929191198412,1.16726765374989,0.400251930689847,0.939349932072334
"CD4+_T_cells_region",77,61,-0.1408704,0.1685892,0.868601865486216,0.624190754227861,1.20871575814901,0.403389190944179,0.939349932072334
"CD56+CD45-_M1_med_dist",40,30,-0.1541183,0.1851167,0.857170608887133,0.596342289269406,1.23208007542126,0.405100539158169,0.939349932072334
"CD11b_low_Neutrophils_tumor_contact",77,61,-0.1059661,0.1279759,0.899455121181697,0.69991643732927,1.15588014778882,0.407661415123834,0.939349932072334
"CD11b_low_Neutrophils_prop",77,61,0.1278864,0.1548724,1.13642394012601,0.838904881670808,1.53945864413065,0.408943990762293,0.939349932072334
"Monocytes_region",77,61,0.1141466,0.1406506,1.12091644072248,0.85084645112861,1.4767102400384,0.417043487353294,0.939349932072334
"CD4+_T_cells_prop",77,61,-0.1140866,0.1407112,0.892180709420782,0.677141237910484,1.17551017970611,0.417488858698815,0.939349932072334
"Dendritic_cells_assort",77,61,-0.1073675,0.1390974,0.89819549982798,0.68386596417196,1.17969777438489,0.440180988557121,0.980196840498331
"Neuroepithelial_cells_assort",77,61,0.08954117,0.1197365,1.0936723639495,0.864902895437714,1.38295205852161,0.454569588582769,0.980345840711139
"Lymphatic_endothelial_cells_region",77,61,0.08684412,0.1193479,1.09072664234161,0.863230546097547,1.37817714362874,0.466824710816541,0.980345840711139
"CD8+_T_cells_vascular_med_dist",70,57,-0.09156038,0.1268525,0.912506221493257,0.711637496365709,1.17007269644487,0.470425841810587,0.980345840711139
"CD4+_T_cells_vascular_med_dist",71,56,0.1040178,0.1454797,1.10962019786563,0.834337617934651,1.47572991681625,0.474609801929545,0.980345840711139
"CD56+CD45-_tumor_contact",77,61,-0.1077947,0.1537481,0.897811857154202,0.664224192054797,1.21354527656255,0.483232775938918,0.980345840711139
"CD163+_cells_M1_contact",77,61,-0.09873955,0.1408882,0.905978643835133,0.687374987928719,1.19410411711178,0.483405203129099,0.980345840711139
"CD11c+_epithelial_tumor_contact",77,61,-0.09785228,0.1396955,0.906782842567832,0.689595254341705,1.19237352403234,0.483634859738036,0.980345840711139
"Neuroepithelial_cells_vascular_contact",77,61,-0.0695253,0.1008566,0.932836534617342,0.765519514878638,1.1367234713211,0.490604220067642,0.980345840711139
"Tumor_region",77,61,0.08342264,0.1212271,1.08700111900322,0.857119405234504,1.37853772239701,0.491357111991982,0.980345840711139
"CD4+_T_cells_tumor_med_dist",72,57,0.08517741,0.1299744,1.08891023140763,0.844029512102868,1.40483890084604,0.512249084617994,0.980345840711139
"Fibroblast_region",77,61,0.08378565,0.1301057,1.08739578055964,0.842638884837547,1.40324592759195,0.519587425906134,0.980345840711139
"Tumor_M1_med_dist",76,60,0.07462276,0.1177444,1.07747760607778,0.855429182695704,1.35716435104609,0.526231437384986,0.980345840711139
"Neuroepithelial_cells_vascular_med_dist",51,38,-0.099625,0.1574668,0.905176797003475,0.664809808070215,1.23245027959475,0.526947216962953,0.980345840711139
"Neutrophils_M1_med_dist",55,41,0.09361904,0.1496441,1.09814131777941,0.818994413529538,1.47243294202374,0.531569939941505,0.980345840711139
"Non-leukocyte_derived_neural_cells_tumor_med_dist",33,25,-0.1409002,0.2312347,0.868575958389843,0.552052666838209,1.36658011238978,0.54229991448032,0.980345840711139
"Fibroblast_M1_med_dist",74,58,-0.08153102,0.1338827,0.921704114845612,0.708974151160283,1.19826438514438,0.542541841755512,0.980345840711139
"Lymphatic_endothelial_cells_tumor_contact",77,61,-0.07714607,0.1268638,0.925754621210107,0.721953534625448,1.1870869489357,0.543120078748691,0.980345840711139
"B_cells_prop",77,61,0.07773396,0.1307993,1.08083507428009,0.836417077484691,1.39667695607928,0.552311710045093,0.980345840711139
"CD56+CD45-_vascular_med_dist",41,31,0.1156902,0.1966084,1.1226480683635,0.763642815417649,1.65042957251029,0.556243816696385,0.980345840711139
"NK/NKT_vascular_contact",77,61,-0.07988613,0.1361784,0.923221469024376,0.706953134664106,1.20564976527404,0.557453269506476,0.980345840711139
"Lymphatic_endothelial_cells_assort",77,61,0.0688829,0.1185494,1.07131075463297,0.849192201647144,1.35152764093465,0.561208175765917,0.980345840711139
"CD11c_low_immune_assort",77,61,-0.07534494,0.1302113,0.927423528935667,0.71852522487791,1.1970552629793,0.562834965982362,0.980345840711139
"M2_macrophages_assort",77,61,-0.0856467,0.1490675,0.917918472940499,0.685358188134959,1.22939265562477,0.565595869587807,0.980345840711139
"CD11c_low_immune_tumor_med_dist",43,35,0.0892696,0.1561221,1.09337539569568,0.805152134124967,1.48477499499137,0.567461799396502,0.980345840711139
"NK/NKT_prop",77,61,-0.08078017,0.1414915,0.922396436262904,0.699004242589189,1.21718171906796,0.568054678070588,0.980345840711139
"CD163+_cells_vascular_contact",77,61,-0.07206761,0.127748,0.930467987495591,0.724372780173831,1.19520045403464,0.572659721105318,0.980345840711139
"CD8+_T_cells_prop",77,61,-0.07150536,0.1267688,0.93099128469168,0.726172536852472,1.19357966348974,0.572712463523429,0.980345840711139
"CD11c_low_immune_prop",77,61,-0.0676656,0.1216671,0.934572945803176,0.736291768103606,1.18625065342891,0.578105985439733,0.980345840711139
"Unidentified_region",77,61,0.06212359,0.1160332,1.06409384651105,0.847641722485673,1.33581875944269,0.592376663635605,0.980345840711139
"Unidentified_tumor_med_dist",77,61,-0.0626785,0.1173681,0.939245396293836,0.746234263702958,1.18217824799629,0.593318294592865,0.980345840711139
"CD11c_low_immune_M1_contact",77,61,0.06469367,0.124004,1.06683217243593,0.836649786264691,1.36034324376711,0.601874834660559,0.980345840711139
"CD11c_low_immune_region",77,61,-0.06531472,0.126452,0.936772592540289,0.731135850542315,1.20024601376576,0.605492590563266,0.980345840711139
"M2_macrophages_tumor_contact",77,61,0.09352534,0.182769,1.09803842978491,0.767439695832814,1.57105294374449,0.608851681881685,0.980345840711139
"Neuroepithelial_cells_prop",77,61,-0.06514414,0.1299939,0.936932406399178,0.72620166678341,1.20881343890219,0.616278074624097,0.980345840711139
"Vascular_endothelial_cells_prop",77,61,-0.0613567,0.1232486,0.940487710378933,0.738658613396326,1.19746404811667,0.618604610510579,0.980345840711139
"M1_macrophages_vascular_contact",77,61,-0.0601627,0.1216491,0.941611317018254,0.741863038386249,1.19514226543152,0.620911291729347,0.980345840711139
