"","n","nevent","coef","se","hazard_ratio","hr_confint_lower","hr_confint_upper","p_value","p_adjusted"
"Fibroblast_vascular_med_dist",74,58,0.01915688,0.1271489,1.0193415521734,0.794493581069468,1.30782327855765,0.880240023886577,0.99900786561503
"HLADR+_vascular_med_dist",51,41,0.02502574,0.1794637,1.02534151333741,0.721288063810851,1.45756636179237,0.889096655292559,0.99900786561503
"Monocytes_tumor_med_dist",61,50,-0.01837689,0.1354968,0.981790938665206,0.752807433470422,1.28042498571181,0.89211699663464,0.99900786561503
"CD56+CD45-_M1_contact",40,30,0.02047491,0.1967867,1.02068596202022,0.694043957060077,1.50105742218136,0.917132676994309,0.99900786561503
"Fibroblast_tumor_med_dist",75,59,0.01341839,0.1326111,1.01350881989467,0.781535636662049,1.31433562312202,0.919402776172851,0.99900786561503
"CD11b_low_Neutrophils_vascular_med_dist",70,55,0.01412058,0.1421407,1.01422074915697,0.767612552999175,1.34005589669094,0.920866526833231,0.99900786561503
"Monocytes_vascular_contact",60,49,-0.01227255,0.1273394,0.987802454340453,0.769623992862856,1.26783169164387,0.923221433632488,0.99900786561503
"Monocytes_M1_med_dist",61,50,0.01194362,0.1296115,1.01201522643142,0.784985295726821,1.30470573666065,0.926579383335349,0.99900786561503
"Neutrophils_region",56,42,-0.0143145,0.1683466,0.985787461951318,0.708739159743312,1.37113479166634,0.932237566312597,0.99900786561503
"CD56+CD45-_tumor_med_dist",41,31,-0.01390551,0.1927055,0.986190729589851,0.675973516150532,1.43877257302545,0.942475093064431,0.99900786561503
"Lymphatic_endothelial_cells_assort",24,20,0.01326146,0.2457095,1.01334977958361,0.626052984417926,1.64024100410111,0.956957393025618,0.99900786561503
"M2_macrophages_tumor_contact",36,28,0.01362879,0.2897459,1.0137220846441,0.574495692904859,1.78875573409281,0.962483702943681,0.99900786561503
"BRCA_Mutation",53,44,-0.01387689,0.3248354,0.986218949559076,0.521762646948582,1.8641192928578,0.965924922572059,0.99900786561503
"Neutrophils_vascular_med_dist",55,41,-0.006546255,0.1574432,0.993475124921287,0.729694615298164,1.35261080888485,0.966834687976432,0.99900786561503
"Lymphatic_endothelial_cells_prop",30,25,-0.007479051,0.2485831,0.992548847554838,0.609758056988285,1.61564608042787,0.975997891866264,0.99900786561503
"CD4+_T_cells_vascular_contact",71,56,-0.003419584,0.1357462,0.9965862564019,0.763778604283841,1.30035609910861,0.979902613926887,0.99900786561503
"Lymphatic_endothelial_cells_vascular_med_dist",29,24,0.004809415,0.1981379,1.00482099907666,0.681449035633452,1.48164453596572,0.980634797202045,0.99900786561503
"CD11b+_epithelial_M1_contact",58,44,0.003302166,0.1434188,1.00330762415689,0.757453216801211,1.32896153368047,0.981630618744743,0.99900786561503
"Tumor_prop",77,61,0.00295221,0.135023,1.00295657176263,0.769751205027775,1.30681430346776,0.982556041617289,0.99900786561503
"CD8+_T_cells_M1_contact",70,57,-0.002270511,0.1284421,0.997732064705434,0.775682161764036,1.28334686810059,0.985896282484545,0.99900786561503
"CD11c+_epithelial_tumor_contact",70,54,0.00250777,0.1453244,1.00251091734232,0.754030217054529,1.33287515096741,0.986232100365146,0.99900786561503
"Other_immune_M1_med_dist",63,52,0.001863611,0.1390444,1.00186534905221,0.762876998065746,1.31572216776288,0.989306279617599,0.99900786561503
"Vascular_endothelial_cells_region",76,60,0.001640311,0.1226855,1.00164165708163,0.787557573265332,1.27392084497576,0.989332560719223,0.99900786561503
"Neuroepithelial_cells_M1_contact",51,38,-0.00182064,0.1363974,0.998181015884541,0.764025142456136,1.30410019920188,0.989350104429236,0.99900786561503
"CD11c+_epithelial_vascular_med_dist",69,53,0.001477156,0.126882,1.00147824706199,0.780978984534413,1.28423260958332,0.99071126902179,0.99900786561503
"NK/NKT_region",57,47,0.000413511,0.1475011,1.00041359655367,0.749249425189296,1.33577328259757,0.997763178451327,0.99900786561503
"HLADR+_prop",51,41,0.0002045422,0.1644949,1.00020456313766,0.724553616298774,1.38072482921522,0.99900786561503,0.99900786561503
