"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Lymphatic endothelial cells_assort",0,0.0230197590043653,0.0382961778334097,0.0442195573387332,0.0583033131072474,0.219047955181038,0
"Monocytes_region",0,0.0275361155949314,0.038238933238979,0.0444043825949602,0.0553606268941402,0.212911363901049,0
"M2 macrophages_region",0,0.022239616966748,0.0370748780948834,0.043325880247396,0.0554421982761313,0.203895823733024,0
"Dendritic cells_vascular_med_dist",0,0.0255827911552049,0.0365513297861076,0.0400743110577423,0.0502572472586317,0.140754770150491,0
"Dendritic cells_assort",0,0.0243658169402922,0.0360256866485379,0.0381905922203617,0.0493148478716332,0.114920383964624,0
"Dendritic cells_M1_contact",0,0.0236903130896788,0.0359014258139996,0.0374813840930545,0.0477927206127206,0.119419177510566,0
"M2 macrophages_tumor_contact",0,0.023156006430217,0.0340952017176808,0.0367620652069061,0.0468641116542622,0.201220827433722,0
"Neutrophils_region",0.002,0.0210203352976573,0.0320465336650631,0.0346007169890035,0.0441825664053109,0.108192553828705,0
"Dendritic cells_region",0,0.019861972657396,0.0304313930207389,0.0333233722202467,0.0453920663460817,0.125200729852748,0
"Non-leukocyte derived neural cells_tumor_contact",0,0.0197826298701299,0.0292042917007313,0.0332412419152929,0.0415081417124051,0.189461664358263,0
"CD11c_low immune_assort",0,0.018196006880453,0.0287724343005673,0.0326011183984827,0.0432329981895499,0.127995506578603,0
"Non-leukocyte derived neural cells_assort",0,0.0167421795595709,0.0268800648588884,0.0294941845736292,0.038933816453999,0.108548055767759,0
"Non-leukocyte derived neural cells_region",0,0.0134694811837779,0.0243345723242275,0.0301669501819667,0.0392948147546711,0.238744406749363,0
"CD11c_low immune_region",0,0.0109428853754941,0.0216726684426684,0.0236340047105148,0.0317368864395145,0.0984389298901852,0
"NK/NKT_region",0,0.0108366041633561,0.0182061274360425,0.0215046767656174,0.029100402289641,0.101005903903042,0
"BRCA_Mutation",0,0,0,0.00503811812946625,0.00815836632965568,0.0702460984226096,0
