"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"Dendritic cells_M1_med_dist",0.00533333333333333,0.0387974898186105,0.0556268495538755,0.059324922819113,0.0759164150152231,0.158059437031466,0
"M2 macrophages_tumor_contact",0.00540485312899106,0.0383991187919238,0.0544165542841185,0.0585849694761996,0.0735291278732701,0.269155722927082,0
"M2 macrophages_vascular_med_dist",0,0.037748827166332,0.054332174728545,0.0566072156228641,0.0731591220520783,0.171148357808421,0
"CD11c_low immune_M1_contact",0.00982525879917184,0.0374542457868812,0.0541005974628365,0.0618743861957754,0.0776894356568695,0.217285176409124,0
"M2 macrophages_prop",0.00183333333333334,0.0364926196422362,0.0530543970243565,0.0550165533359057,0.0706323735696972,0.160318243262203,0
"Lymphatic endothelial cells_tumor_contact",0.00833333333333334,0.0353911355034884,0.0529464220951047,0.0561015243437064,0.0721732080692019,0.19427945320474,0
"Dendritic cells_vascular_med_dist",0.00560430107526881,0.0367051906629595,0.0515599022351851,0.05472341764395,0.0677733048982499,0.250612201895247,0
"CD56+CD45-_vascular_contact",0.00833333333333333,0.0370656490315719,0.0514989475672919,0.0584504377062567,0.0731431545525289,0.270157726382028,0
"CD11b_low Neutrophils_region",0.00857857142857142,0.0363313552633061,0.0513919253592471,0.0548718672297275,0.0668581101475757,0.210806073346814,0
"Neuroepithelial cells_region",0.00266666666666667,0.0362777293990543,0.0509326538269265,0.0552752433972257,0.0665445830272961,0.23607300702451,0
"CD56+CD45-_assort",0.003,0.0357756584153811,0.0506096552441138,0.0626654611582559,0.0757507288658689,0.381244493187904,0
"Non-leukocyte derived neural cells_vascular_med_dist",0.00622792022792022,0.0360190435587804,0.0501542907099257,0.0543175300917531,0.0677242015843352,0.292464955213672,0
"CD11c_low immune_vascular_med_dist",0,0.0350652466852034,0.0500932881957597,0.0563356016637793,0.0702354046688158,0.212012629189996,0
"CD11c_low immune_M1_med_dist",0,0.0362784436758893,0.0500155714915182,0.0535001401921025,0.0668715777427606,0.135953908972729,0
"Dendritic cells_tumor_contact",0,0.0352186872306132,0.0498431571064691,0.0546767678337597,0.069782287658367,0.181311710388889,0
"Non-leukocyte derived neural cells_prop",0.00696236559139785,0.0317139232223715,0.0466629241319607,0.0506161995980763,0.0647758020924932,0.177515954374769,0
"Dendritic cells_region",0.00533333333333333,0.0308766981751605,0.0458706516718053,0.0494262929816711,0.0628337252098896,0.243814329114582,0
"Lymphatic endothelial cells_M1_contact",0.0058,0.0320006618353474,0.0457346251510409,0.0547973612476302,0.0724638810233078,0.22309015097465,0
"Lymphatic endothelial cells_prop",0.00266666666666667,0.0310724484802753,0.0452819243141434,0.0497568565311792,0.0623631558695329,0.201487081221319,0
"Dendritic cells_prop",0.00180952380952381,0.0325165657125163,0.0448202055720749,0.0489143969971844,0.0623276315604661,0.154385939055851,0
"Non-leukocyte derived neural cells_vascular_contact",0.00355555555555556,0.0292872135217723,0.044797165262909,0.0506373565216627,0.0636560530961055,0.255147554653845,0
"Dendritic cells_assort",0,0.0314300273492878,0.0441717902591587,0.0480145509366303,0.060154514790346,0.177424226391965,0
"M2 macrophages_assort",0,0.0306872714450301,0.0426027056914384,0.0451748584227011,0.0563800102786089,0.136268249332834,0
"Dendritic cells_M1_contact",0.00544444444444444,0.0302935915766798,0.041302639392771,0.0442569027876505,0.0565308580782972,0.117305609053764,0
"Non-leukocyte derived neural cells_tumor_contact",0.00182608695652174,0.0279089776728793,0.0406866022373035,0.0459485764687632,0.0602148853182223,0.203979908884056,0
"Other immune_region",0,0.0239154517996623,0.039308305233971,0.0453199312711482,0.0571078752428814,0.259103131868108,0
"Monocytes_region",0,0.0236815529290783,0.0375071077329217,0.0439953694055466,0.0569070470486245,0.16634171566472,0
"Lymphatic endothelial cells_tumor_med_dist",0,0.0255698296643064,0.0374912536385559,0.0423176622184374,0.0556006397257911,0.168793511456088,0
"CD56+CD45-_region",0,0.0234901865953697,0.037468743940584,0.0490968142214097,0.0603934101929561,0.321908121852819,0
"CD11c_low immune_assort",0,0.0253274247527316,0.0371080350683164,0.0429113015243073,0.0541809788556982,0.216108459030325,0
"Lymphatic endothelial cells_M1_med_dist",0.002,0.0251518610448878,0.0364201731047343,0.0400199083191431,0.0506624787373803,0.129079047069254,0
"Non-leukocyte derived neural cells_assort",0,0.0229310519190954,0.0351555189719636,0.0405440191926904,0.0509966308361431,0.204846955548053,0
"Lymphatic endothelial cells_vascular_med_dist",0,0.0229594194434213,0.0343248542960308,0.0377543709045601,0.0495716922289967,0.140937992680906,0
"Lymphatic endothelial cells_assort",0,0.0201744846902742,0.0312126413325968,0.0340615944398998,0.0434091227773542,0.213426909852093,0
"Lymphatic endothelial cells_region",0,0.0195250357673727,0.0309119601076085,0.0373160015128514,0.0486335711185996,0.290875741086606,0
"M2 macrophages_region",0,0.0163965693227646,0.0262747125725774,0.0305478916643392,0.0394558034848708,0.142350331684227,0
"Neutrophils_region",0,0.0161983095267874,0.0241200851861651,0.0272160274609741,0.0353485356719877,0.112533409112437,0
"Non-leukocyte derived neural cells_region",0,0.0104626968775905,0.0189914851432093,0.0221534816142375,0.03008442593043,0.116430142851769,0
"NK/NKT_region",0,0.0107856365779197,0.0186768694268694,0.0211746735004793,0.0277133839296465,0.120301471735106,0
"CD11c_low immune_region",0,0.00721860227894711,0.0156501359349185,0.019518742410873,0.0269978586703974,0.0982810467632617,0
"BRCA_Mutation",0,0,0.00369230769230769,0.00623347151655169,0.00947420255183412,0.0551011051640208,0
