"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD4+ T cells_M1_med_dist",0.0247741607051952,0.131890837124896,0.182222754953579,0.201933816116298,0.249215124876564,0.65517515932591,0
"B cells_M1_contact",0.0370727823725703,0.125815758413811,0.182205378238887,0.212388415550935,0.265424558392022,0.716849872256807,0
"Neutrophils_tumor_contact",0.0523362201492136,0.129556915453025,0.177073050962746,0.201218139274095,0.240911707649423,0.636624039227977,0
"NK/NKT_vascular_med_dist",0.0403319112114609,0.119627753727431,0.174454074700876,0.196909499787817,0.249972598013845,0.622058999748556,0
"Other immune_vascular_contact",0.0319633552271483,0.127461466922518,0.17336329674092,0.19412413857941,0.236371168197196,0.686984237736083,0
"CD11c+ epithelial_M1_contact",0.0406935947712418,0.122208618226627,0.172746374688448,0.196006062220996,0.254170909561535,0.671758739050067,0
"Tumor_assort",0.0330757296466974,0.130054494978581,0.169706378837566,0.18472527613191,0.222565961179361,0.561967405705725,0
"NK/NKT_tumor_contact",0.0302684855952591,0.112005114781461,0.163258546324862,0.191575756621141,0.239232010750859,0.803516827995813,0
"CD163+ cells_vascular_contact",0.0445027604204075,0.118099774848166,0.163179154247314,0.179386153220014,0.215872139163261,0.668023111781206,0
"Other immune_vascular_med_dist",0.0370334637533771,0.112814803806365,0.158390413648774,0.174972053394083,0.222106818601783,0.553954789859503,0
"Monocytes_tumor_contact",0.0237989974937343,0.118572932934781,0.156803202422691,0.160673029382428,0.193304767948838,0.373005319859881,0
"CD11b+ epithelial_tumor_contact",0.0365267854304353,0.102129714283075,0.156013068790955,0.186859402469659,0.236633938224313,0.647470495984001,0
"CD11b_low Neutrophils_M1_contact",0.0409778240916172,0.112091877501832,0.155989971572344,0.172747514859586,0.213410942970233,0.471208250173164,0
"CD11b_low Neutrophils_prop",0.0329210754158123,0.120163804522895,0.155770906705813,0.16791295085174,0.201876988971894,0.478509568270917,0
"Unidentified_prop",0.048842986743544,0.11948884554855,0.153485643490496,0.161651295112808,0.194100759388694,0.432649114703318,0
"CD8+ T cells_vascular_med_dist",0.0410175583747012,0.115883412458674,0.151987969329252,0.167556491258675,0.203593097613673,0.616645300498535,0
"CD8+ T cells_M1_med_dist",0.0267033860875966,0.114523324385923,0.150348321207861,0.171781143685823,0.20840365245239,0.643519647646171,0
"Vascular endothelial cells_tumor_contact",0.042200789122784,0.116405937469023,0.149150421114264,0.168171558051102,0.201441406193852,0.540132306210915,0
"CD163+ cells_tumor_med_dist",0.0409394625896929,0.115557451794478,0.14907739858005,0.161547342346843,0.196250540742868,0.452996305018686,0
"Unidentified_region",0.0344941109838372,0.115153886749575,0.147726018107106,0.156635442310254,0.187071214399944,0.465354189617769,0
"Other immune_prop",0.0154715927750411,0.103215288610487,0.145374248152848,0.172059716563807,0.210615937047314,0.675599395234748,0
"M1 macrophages_tumor_contact",0.0242654678654679,0.113332365808585,0.144713846212326,0.154771525244287,0.181981977141983,0.595493933319795,0
"Vascular endothelial cells_M1_med_dist",0.0356700023004371,0.10414378509723,0.143824616987335,0.16321254199133,0.204501020222998,0.721781674124377,0
"CD8+ T cells_prop",0.0271555555555556,0.110381247442167,0.142934364583501,0.15945654421928,0.189628258910047,0.507786338218973,0
"M1 macrophages_assort",0.0434664243383407,0.108518109379032,0.142620449634127,0.152363975166197,0.182424528259636,0.439319242634552,0
"CD11b_low Neutrophils_vascular_med_dist",0.0332100668303049,0.109840923221369,0.141843691742103,0.150067992396412,0.179073798321559,0.588852176243843,0
"CD11c+ epithelial_tumor_contact",0.0428340859140859,0.110926424752921,0.141590056059465,0.150422797741136,0.17774595570536,0.399198392491541,0
"CD4+ T cells_tumor_med_dist",0.0253085933223864,0.105412794949848,0.141171987520499,0.15242878869664,0.187997250230664,0.470914841647504,0
"CD163+ cells_assort",0.0328850852758993,0.11234617642576,0.139679569765103,0.148043943157232,0.174222743607135,0.391429955655552,0
"Vascular endothelial cells_tumor_med_dist",0.0332587334543312,0.113226868508949,0.13941621809559,0.152635429554258,0.181657306258063,0.505551160234588,0
"CD11b+ epithelial_assort",0.0276166666666667,0.0997518976886649,0.138497316551359,0.155640856044672,0.188403827735188,0.661849509309326,0
"HLADR+_tumor_med_dist",0.0361569969809321,0.0994068947235978,0.135886601972639,0.150826359441663,0.186515099723379,0.428588516751239,0
"M1 macrophages_tumor_med_dist",0.038098424193161,0.100420387662457,0.135872392555414,0.15245792137366,0.188021400888267,0.605479232749068,0
"Monocytes_vascular_med_dist",0.0204285714285714,0.102331679106613,0.1356342955294,0.150912601520847,0.185417422646017,0.741486811160561,0
"Neutrophils_M1_contact",0.0335235994590833,0.0989617814825111,0.132132348940187,0.14875232859188,0.180298618918534,0.584854979168299,0
"CD8+ T cells_tumor_med_dist",0.0220698216276477,0.100742296694154,0.131312621703055,0.146458467724951,0.178606474578983,0.500352069711414,0
"Unidentified_tumor_med_dist",0.0424444900182831,0.101781852476874,0.131001985860558,0.151321405335943,0.180745450918637,0.632842932942075,0
"Vascular endothelial cells_region",0.0369029522132121,0.102034474068788,0.130433903333293,0.137378515750389,0.16606647579505,0.434338225298932,0
"CD11b_low Neutrophils_assort",0.0377604108309991,0.0999884555385082,0.130382594971202,0.140635768681812,0.166916880046845,0.43161551263716,0
"Fibroblast_tumor_contact",0.0387476910667473,0.100589407918869,0.129652818702604,0.142051388148582,0.166875427234683,0.574346789394504,0
"Unidentified_vascular_contact",0.0446754733342969,0.09840939988424,0.129271273142895,0.135850956780896,0.163939216995881,0.360461900656972,0
"Neutrophils_vascular_contact",0.0206752326737146,0.0949420387673904,0.127761836899087,0.14380848321678,0.181218933711008,0.499432915073943,0
"Fibroblast_prop",0.0473774774043412,0.0972960168539563,0.127061864235316,0.138556653400263,0.162111724953382,0.568695608443694,0
"CD4+ T cells_prop",0.0259253968253968,0.100587609465178,0.126414017180118,0.140214871580721,0.169430779427414,0.419692964939512,0
"CD11b+ epithelial_vascular_med_dist",0.0417752716274039,0.0960979683443033,0.126283658566779,0.136120171543559,0.163262385616124,0.44958806664449,0
"Monocytes_assort",0.025432673753262,0.0931870110097766,0.125925507878457,0.13678515979445,0.169120602115158,0.402969108215141,0
"HLADR+_vascular_med_dist",0.0262347985347985,0.0908273828891048,0.125452372562087,0.139869181789291,0.173153207233111,0.496694718740948,0
"Monocytes_M1_contact",0.0204,0.0947203288106546,0.12436735851551,0.135848147089649,0.165544522426835,0.445499106233177,0
"CD163+ cells_M1_med_dist",0.0342069624722256,0.0999010912164601,0.124344962080939,0.135578141747632,0.161465187593098,0.442076824453077,0
"NK/NKT_M1_med_dist",0.0322283155997442,0.0953714200277335,0.124095528787594,0.134958950844996,0.160787046599747,0.461592993661624,0
"Tumor_M1_contact",0.0300498631636563,0.0978928595096725,0.123820682392527,0.134432215736636,0.162911202774127,0.368954666051464,0
"Fibroblast_vascular_med_dist",0.0250544922913344,0.0929905077687704,0.123563020699347,0.136367202102375,0.162201311833694,0.572092020702294,0
"Fibroblast_vascular_contact",0.0400319654130906,0.0985140606541353,0.123116364149047,0.134410830834085,0.159829092323195,0.423093387430181,0
"DUSP1",0.0365423031509847,0.0951301200093886,0.122542690691242,0.131309332822639,0.155817153913319,0.488907805644307,0
"NK/NKT_M1_contact",0.0197948205775161,0.087357105457257,0.122241547844622,0.134645607580681,0.164104167337269,0.409801937582449,0
"CD163+ cells_vascular_med_dist",0.0439547255875055,0.0957199139810376,0.121904629502455,0.130218481396766,0.153952168716868,0.366486079743848,0
"Neuroepithelial cells_vascular_contact",0.0101376344086021,0.0862963392335285,0.120585747108389,0.133310460020455,0.160261445305703,0.467680232127214,0
"Lymphatic endothelial cells_vascular_contact",0.0139777777777778,0.0875852699194909,0.120442911378419,0.137101172350499,0.172030381688776,0.461543205813958,0
"Neutrophils_tumor_med_dist",0.0108,0.0880754512971105,0.120257023042278,0.129824734485565,0.161712481881535,0.479351535279392,0
"M1 macrophages_prop",0.0337078901086283,0.0904977720278321,0.119916956337998,0.128820989664416,0.153337067688716,0.337612695187474,0
"M2 macrophages_vascular_med_dist",0.00757948717948718,0.0838234154782199,0.119122261044161,0.130797610607348,0.162056840134793,0.435664315553102,0
"Fibroblast_M1_contact",0.0318830119944342,0.0936369832012648,0.118700199374388,0.128867830281185,0.151940989300211,0.493982743241062,0
"Vascular endothelial cells_prop",0.035696963940772,0.0903951889026872,0.11826584213899,0.128195195472931,0.151678251314178,0.524729488439221,0
"Vascular endothelial cells_M1_contact",0.0276367754424424,0.0919633060456226,0.117675480318421,0.122003209665027,0.142241272944445,0.391282986422547,0
"M2 macrophages_tumor_med_dist",0.0209966820276498,0.0781582731683075,0.115600685801814,0.132035003454873,0.170868547744603,0.461218046746741,0
"CD163+ cells_prop",0.0318276143522988,0.0921404551516519,0.115346841902873,0.118823865821227,0.141656736628603,0.269656883207935,0
"NK/NKT_prop",0.0267479076479077,0.0839768685944491,0.114224023237769,0.131867004381389,0.163793550271386,0.561393519141754,0
"B cells_vascular_med_dist",0.0301908079021082,0.0821678943323813,0.113812175259645,0.122640063518137,0.154006291456188,0.31970132712085,0
"M2 macrophages_M1_med_dist",0.0193260208875389,0.079805530870995,0.113770701652475,0.128924126447316,0.164400500041533,0.466941873534895,0
"M2 macrophages_M1_contact",0.0239271708683473,0.0784142179616689,0.113452002602978,0.127289981028137,0.160810789825363,0.43919714931663,0
"Unidentified_assort",0.0300913723703197,0.0884241950057587,0.113222119163794,0.118280013472466,0.141082428051291,0.358414877127917,0
"Neuroepithelial cells_tumor_contact",0.0171722222222222,0.0827552026595186,0.113112458241905,0.123692592655659,0.152795782441507,0.443759140445944,0
"CD8+ T cells_vascular_contact",0.0237873015873016,0.0844798477713946,0.112188957678567,0.122485986128642,0.147896377140496,0.359487131140693,0
"Unidentified_vascular_med_dist",0.0289855072463768,0.0857741279552833,0.111861439058626,0.115123652923762,0.138390128478432,0.345419632632435,0
"Vascular endothelial cells_assort",0.0263828460038986,0.0842186316493757,0.110970651297059,0.115445353988403,0.138667732505116,0.422611227497938,0
"CD4+ T cells_M1_contact",0.0314056923918993,0.0890620167873828,0.110627982958909,0.121369535013552,0.146089945809811,0.474673704048199,0
"HLADR+_vascular_contact",0.0172402886002886,0.0837795890327703,0.110323048618167,0.12759691430218,0.155133962516189,0.651086786590117,0
"CD11b+ epithelial_M1_med_dist",0.0308838501925189,0.0867554967158493,0.110228590957078,0.116401695744465,0.13909127767648,0.285046610243595,0
"Other immune_tumor_med_dist",0.0298767895325144,0.0818752580932208,0.10968679912352,0.118404823094318,0.140195209632659,0.401833321083421,0
"CD11b_low Neutrophils_tumor_med_dist",0.0221510489510489,0.0825051081997424,0.109566429406781,0.113368336260405,0.135351977761901,0.288918310895427,0
"Other immune_assort",0.0252895921447646,0.0774707091647089,0.108953073706167,0.118132320013237,0.144098680062624,0.420221619388318,0
"Fibroblast_assort",0.0267725157295516,0.0828171394738089,0.107970107699831,0.121043127860604,0.142660630131804,0.450996005256591,0
"Other immune_M1_contact",0.0290737766703284,0.0831667554957548,0.107849278306529,0.116227619228933,0.139869489667462,0.378592384319316,0
"Unidentified_M1_med_dist",0.035283337439435,0.0829873728743624,0.107501691240274,0.115927351107545,0.141269743880382,0.351150380751234,0
"Fibroblast_tumor_med_dist",0.0371803591364918,0.0845629877647554,0.106760398155202,0.117197784558556,0.141824237485904,0.377288627219962,0
"M1 macrophages_vascular_contact",0.027816506083336,0.0811881686804239,0.106021277525795,0.110184162584323,0.133148215920574,0.316526893512178,0
"CD4+ T cells_assort",0.0287723000311236,0.0776705908970882,0.105905557594053,0.11207408703783,0.131804182476224,0.307534769528647,0
"Lymphatic endothelial cells_prop",0,0.0664793057301424,0.105824306744497,0.126916263881661,0.160682039297051,0.540206818515778,0
"Unidentified_tumor_contact",0.0237675330826226,0.0792467906937221,0.105242958513085,0.111674512062373,0.132098348277886,0.548582477778607,0
"HLADR+_M1_med_dist",0.0255627705627706,0.0778732896110634,0.10471107980221,0.114221798418615,0.138669990045281,0.408403811948277,0
"Monocytes_vascular_contact",0.0235841928052454,0.0797302860758786,0.104598543694984,0.11979576365712,0.14659385835995,0.554078474866751,0
"CD8+ T cells_M1_contact",0.028563036963037,0.0831677370345054,0.104096067652726,0.109844664555594,0.129302983647555,0.272812345572135,0
"Neuroepithelial cells_assort",0.018053193183628,0.0730247053226336,0.10392214375487,0.120797968431536,0.149353542518952,0.430991157570273,0
"CD4+ T cells_tumor_contact",0.0346007064839559,0.0781845536277937,0.103600990990894,0.108247499227308,0.130505191861572,0.296072948001191,0
"CD11c+ epithelial_prop",0.0254843304843305,0.08116306878505,0.103563525215586,0.108678013246623,0.129001624386188,0.29300635294478,0
"Monocytes_prop",0.00713636363636364,0.0766335510279001,0.103476328893046,0.108898952765091,0.132959326963878,0.381798313608091,0
"CD4+ T cells_vascular_med_dist",0.0329782587782588,0.0809226639997864,0.103440172252624,0.110130936364762,0.131504821866331,0.304519966827254,0
"CD11c+ epithelial_assort",0.030325,0.0763031002744612,0.10281731834361,0.110916871493123,0.133969658928086,0.352120493784364,0
"CD11c+ epithelial_vascular_med_dist",0.0207346143135617,0.0818619253589475,0.102754642581658,0.109148043276145,0.131488100313017,0.341413260484356,0
"CD11b_low Neutrophils_tumor_contact",0.0160622222222222,0.0766141776726468,0.102273341883553,0.106089640719979,0.125451576733351,0.349634457861762,0
"Tumor_prop",0.0210285492285492,0.0789113706451859,0.102176777683264,0.111612666226259,0.135469006375139,0.345901986478765,0
"Fibroblast_M1_med_dist",0.0158358974358974,0.0773212364712898,0.101763799967736,0.107471780366017,0.127497985062587,0.334765897656881,0
"Other immune_M1_med_dist",0.0215597647966069,0.0791522958031269,0.101005541708922,0.114779526840953,0.135628463627776,0.415621904542301,0
"CD163+ cells_region",0.0240764583072512,0.0753422674157973,0.100665207680833,0.108744729090153,0.128086803654266,0.441777066635116,0
"CD163+ cells_M1_contact",0.0204139615174098,0.07877900255961,0.100222846267084,0.106868753053527,0.125289747681522,0.46969141636662,0
"Tumor_region",0.0279552225552226,0.0754299485525465,0.099535210184384,0.106529885450547,0.127704671133383,0.304320626038555,0
"Neutrophils_assort",0.018701801242236,0.076191044601201,0.0995265052475988,0.110518647984541,0.135282246479382,0.443484550814418,0
"B cells_tumor_med_dist",0.013806862745098,0.0732309856791517,0.099431049792508,0.11051322244512,0.135788278742861,0.425368773189455,0
"HLADR+_M1_contact",0.0124783154121864,0.0755404925111306,0.0992034933807666,0.103578758777601,0.124649048644808,0.273403002835606,0
"Neuroepithelial cells_M1_med_dist",0.0204980392156863,0.0731981883890051,0.0991975100597258,0.108175886947331,0.136193815894402,0.336003099992504,0
"B cells_tumor_contact",0.0288922077922078,0.0782962770947671,0.0990459662592783,0.104988058692683,0.12318078562379,0.269477058007828,0
"CD11b+ epithelial_tumor_med_dist",0.0265961337513062,0.07657150986267,0.099023686923216,0.105048746621836,0.124161952596034,0.37291769892301,0
"M1 macrophages_vascular_med_dist",0.0267880154932787,0.0769721766964869,0.0987475401825088,0.108560595905753,0.128309444191707,0.344472493944991,0
"M1 macrophages_region",0.017167186504393,0.074032846608729,0.0986534484969925,0.109879908524503,0.1357062851977,0.513803528733771,0
"Lymphatic endothelial cells_tumor_contact",0.0128875128998968,0.0718809383051421,0.0985054635113093,0.106627196614975,0.133675069637102,0.37327126586486,0
"Tumor_vascular_contact",0.0266304385469603,0.0775874676492971,0.0980073870272021,0.104896736221306,0.123960342603411,0.306393335063277,0
"Tumor_M1_med_dist",0.0286002606712284,0.0745721289002953,0.0978393065443433,0.105549615304055,0.124988065121939,0.321293557142927,0
"H3K14Ace",0.0246875419433141,0.0737559558809365,0.0957881229282616,0.101137982600277,0.12202896360367,0.291860254726859,0
"Tumor_vascular_med_dist",0.0108060931899642,0.073210093243118,0.0956859588272418,0.101210552421521,0.123550866428534,0.242016048115569,0
"Lymphatic endothelial cells_region",0.0110666666666667,0.0594646457339179,0.0954455898676239,0.115123491640608,0.148762379839533,0.465149809509408,0
"CD8+ T cells_assort",0.00886666666666667,0.0717044157068588,0.0948807623564175,0.100723074998121,0.124371806662042,0.301250541271594,0
"HLADR+_tumor_contact",0.0260570972886762,0.0698463329832242,0.0939730429709811,0.0994645291860458,0.120602699972339,0.304412435085358,0
"CD4+ T cells_region",0.0106666666666667,0.0681182657862447,0.0938748480440638,0.103339317492357,0.128104492149163,0.36759031696844,0
"M2 macrophages_tumor_contact",0.0197751054027642,0.0669092996481745,0.0935362653652073,0.0985176808548562,0.123431604489506,0.273194136635133,0
"Fibroblast_region",0.0323096892498427,0.0715143916374752,0.0933399060955522,0.108908157647073,0.133225439786388,0.391955626309627,0
"ATF6",0.0185888913984566,0.0670485463609205,0.0898942438604113,0.0955481465228926,0.114707200039867,0.296268345289083,0
"CD56+CD45-_M1_med_dist",0.0141722222222222,0.0630518388859181,0.0893737546299633,0.101432545500386,0.12427509047435,0.396637010865211,0
"CD11b+ epithelial_vascular_contact",0.0182966468009489,0.0680896190446344,0.0892163350044174,0.0980178605684283,0.118323627828534,0.374354041773198,0
"CD11c_low immune_tumor_med_dist",0.00975757575757576,0.0662365671098317,0.0886893453904805,0.0925782740736662,0.114041927383339,0.276183832813061,0
"CD11c_low immune_M1_med_dist",0.0183856732348112,0.0673945208765886,0.0874763039554551,0.0990175790013858,0.117608166319682,0.369773412879848,0
"Neutrophils_M1_med_dist",0.0236953431249965,0.0695353167948549,0.0872822723816781,0.0959395516388432,0.114773641952551,0.302131389075742,0
"CD11c_low immune_vascular_med_dist",0.0168114309553609,0.0677279870832412,0.0866534262377199,0.0952031705399364,0.115314245186993,0.347011150888116,0
"HLADR+_assort",0.0164935064935065,0.0667971610539354,0.0862674751211195,0.0916076778678521,0.112404392386911,0.279229674378277,0
"Dendritic cells_tumor_med_dist",0.0132121212121212,0.0619571379374732,0.0861403627351591,0.0962528955542699,0.121833381098695,0.290208298350237,0
"B cells_vascular_contact",0.0242425447325702,0.062923902297526,0.0858626022793604,0.095357881257079,0.114027270881469,0.537772264599846,0
"Lymphatic endothelial cells_M1_contact",0.017417269984917,0.0613193839493904,0.0857583311096842,0.098791714206758,0.12251117587423,0.619238583672206,0
"Neutrophils_vascular_med_dist",0.0135019184088952,0.0658275718135698,0.0844746388740333,0.0901306558104353,0.107823874882597,0.284093992457348,0
"Neuroepithelial cells_prop",0.0103464052287582,0.0581954152488631,0.084199058532295,0.0989137479278206,0.123444546407366,0.468721618345111,0
"Lymphatic endothelial cells_M1_med_dist",0.00900909090909091,0.0596937793344602,0.0839993521777921,0.0952538641632762,0.122050613133902,0.36161947117392,0
"NK/NKT_assort",0.0199821670117322,0.0613938509744974,0.0827108331175494,0.0869900365299236,0.103793516799447,0.308743743441656,0
"CD11b+ epithelial_prop",0.00385714285714285,0.0641995516496718,0.0823598973378909,0.0896768231945976,0.107771241327293,0.326493502019519,0
"CD8+ T cells_region",0.00734554334554335,0.0599107191250747,0.0819920327292253,0.0915428757962389,0.112148796134226,0.313539036248402,0
"Neuroepithelial cells_tumor_med_dist",0.0133263656633222,0.0582454178996375,0.0810018566817176,0.089561736984082,0.110588302141781,0.309960868589717,0
"CD11c_low immune_tumor_contact",0.0211142857142857,0.0593928465877861,0.0800124852084847,0.0849249491519183,0.100322043230443,0.30231365491229,0
"Dendritic cells_vascular_med_dist",0.00950804597701149,0.0569299530798595,0.079069874627186,0.0857928992414833,0.104537406438585,0.296532266933044,0
"B cells_M1_med_dist",0.00759024577572965,0.0581221905109713,0.0790514015250243,0.0843109007164873,0.100941619569755,0.235718711076969,0
"CD11c+ epithelial_region",0.0112876190476191,0.058631379067156,0.0784603157973691,0.0827741335271726,0.10137946797967,0.212530359615016,0
"CD11b_low Neutrophils_region",0.00931094017094017,0.0579431358570614,0.0779491847651361,0.0835105017617228,0.100912449751246,0.391644594942984,0
"CD11c_low immune_M1_contact",0.0128869463869464,0.0551158289082202,0.0774980748944477,0.0856793515638721,0.102623679946918,0.331687904869475,0
"CD11b+ epithelial_region",0.0106305555555556,0.0517350395168372,0.0768502518127398,0.0849013096118421,0.105298272235211,0.332583852992248,0
"Lymphatic endothelial cells_tumor_med_dist",0.0107885714285714,0.0549282613113209,0.0766334804828557,0.0861293367774401,0.107340572405473,0.369036609183451,0
"Neuroepithelial cells_region",0.00355555555555556,0.0509999256430101,0.076477079993028,0.091395631411274,0.116904780382473,0.459345193213608,0
"Dendritic cells_vascular_contact",0.0095,0.0549846802269247,0.07630646899042,0.086727292878259,0.110001748061751,0.24926660344931,0
"Lymphatic endothelial cells_vascular_med_dist",0.00790181992337165,0.0538753014310687,0.0754517833109825,0.0846329148634866,0.106922818416363,0.356011295115695,0
"Neuroepithelial cells_vascular_med_dist",0.0123174603174603,0.0570422960687891,0.0741482366508118,0.082026533243326,0.100256730520813,0.364276161544057,0
"Non-leukocyte derived neural cells_M1_med_dist",0.0140177777777778,0.0538541944015653,0.0738064051376542,0.0851746495529839,0.103281193950128,0.281801720698805,0
"HLADR+_prop",0.0150265954741927,0.0564784521336846,0.0734698259069456,0.0791949077943166,0.0959874746818376,0.294934410503312,0
"CD11c_low immune_vascular_contact",0.0137824343467364,0.0520945335173083,0.0719871705466345,0.0774266859598581,0.093737050814303,0.285177440564181,0
"Neutrophils_prop",0.0142612830947164,0.0514127424872795,0.0706697507465212,0.0791503842974501,0.0964841241179421,0.707309858511255,0
"B cells_prop",0.0032,0.0501819358770499,0.0700833254613066,0.0735884132097732,0.0916190227406658,0.212104727703823,0
"CD56+CD45-_vascular_med_dist",0.0101254281949934,0.0503709471192354,0.068789375127836,0.0772145117881265,0.0948379840297858,0.259777363422475,0
"Non-leukocyte derived neural cells_vascular_contact",0.0120952380952381,0.0513069771914882,0.067955891716865,0.0743099207562743,0.0912418030085959,0.254320606623263,0
"Dendritic cells_M1_med_dist",0.00878444444444445,0.0466579053849218,0.0664220500689776,0.0756469690312069,0.0958491474272856,0.2830848886652,0
"M2 macrophages_prop",0,0.0443697320843692,0.0662432966629174,0.0785051884365569,0.104352722871338,0.337716108124104,0
"CD56+CD45-_vascular_contact",0.00960401002506265,0.0476698582858366,0.0637256201872288,0.0692443503475373,0.0856097225038563,0.24362615593888,0
"M2 macrophages_vascular_contact",0.0112917631917632,0.0481029338555405,0.0636396018738581,0.0698494989330979,0.0866481442119272,0.263713147085409,0
"Non-leukocyte derived neural cells_tumor_med_dist",0.0105143123543124,0.0471788848268151,0.0629736164436416,0.0664478833813724,0.0850652007220931,0.263728962168078,0
"Other immune_region",0.003,0.0439920453155598,0.062197044893176,0.0684505366275136,0.085904862513306,0.272107632125617,0
"CD56+CD45-_tumor_med_dist",0.00668000000000001,0.0480188900435516,0.0619314342318694,0.0654462829067564,0.0796377693306156,0.226282329357043,0
"HLADR+_region",0.00111111111111111,0.0424359741193225,0.0615450087691452,0.0679453979060886,0.086431392827259,0.242739820075156,0
"CD56+CD45-_tumor_contact",0.00363636363636364,0.044168153355436,0.0606390425312152,0.0632787542584447,0.076519914906866,0.260420530208942,0
"CD56+CD45-_M1_contact",0.00715343915343915,0.0439716255971309,0.0605195842020164,0.0651766123617375,0.0814820246602108,0.220329930945072,0
"B cells_assort",0.0101333333333333,0.0432905646884725,0.0581617858910017,0.0644024140560014,0.0805411204197241,0.257968195346149,0
"Lymphatic endothelial cells_assort",0.0032,0.0348673885390106,0.058158441314256,0.071570422481794,0.0959972404228465,0.274556169871428,0
"Non-leukocyte derived neural cells_assort",0.00944386473429952,0.0380258025578041,0.0553673751512945,0.0585235337238829,0.072794050788746,0.152642349411867,0
"Non-leukocyte derived neural cells_vascular_med_dist",0.001,0.0398937793969316,0.0550161991323228,0.0583915064547075,0.0729257552767888,0.16182629525993,0
"Non-leukocyte derived neural cells_prop",0.00375,0.0357878266596815,0.0526629909856739,0.0604491370407525,0.0769690410349689,0.243106835535574,0
"Monocytes_region",0.0064,0.0376624135199107,0.0521047099925768,0.0607154776926139,0.0771845862051683,0.285706856243448,0
"Neutrophils_region",0.00353763440860215,0.0339393063477741,0.0520911295675758,0.0608025777999,0.0790962836913311,0.276464780522415,0
"CD11c_low immune_prop",0.00409523809523809,0.0363351905039405,0.0515733165574482,0.0575342519048106,0.0702555042795879,0.238141992284759,0
"CD56+CD45-_prop",0.00655555555555556,0.0359787907901066,0.0514653688723866,0.0563899557282263,0.0691453629774746,0.244851289884762,0
"Dendritic cells_M1_contact",0,0.0372951019783086,0.0504653769956668,0.0553818556433118,0.0679895111353279,0.178054111575149,0
"CD56+CD45-_assort",0.00668505747126436,0.0368548189886122,0.049991721549651,0.0525292432891956,0.0650974576702137,0.157153800313556,0
"CD11c_low immune_assort",0,0.035952985671368,0.0497864946639665,0.0549028590519857,0.0687840132137126,0.215740947469994,0
"Non-leukocyte derived neural cells_M1_contact",0.00738380952380952,0.0377038016962853,0.0492005693638894,0.0535562977288814,0.0646621848180427,0.190770646317996,0
"Dendritic cells_tumor_contact",0.00957635467980295,0.0364270228538694,0.0489993085805042,0.0532437646453852,0.0651374561891783,0.27713556588541,0
"Non-leukocyte derived neural cells_tumor_contact",0.00381818181818182,0.0331133805683401,0.0463253309522734,0.0495637549757766,0.0631434204498242,0.177409062713574,0
"NK/NKT_region",0.003,0.0307659104734051,0.0453263254334485,0.0524295963148015,0.0672516648665128,0.273183703548994,0
