"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"HLADR+_vascular_med_dist",0.0360498494098494,0.0855646412557631,0.114718360221242,0.134231705027231,0.159488104081556,0.435163345852227,0
"M2 macrophages_M1_med_dist",0.0189587993327124,0.0799760246338761,0.114679531944753,0.129134934110032,0.158491637774351,0.535004735158264,0
"Unidentified_assort",0.0295468951497777,0.0876518358092517,0.113950035745954,0.118344040807957,0.141649708719112,0.366077672159088,0
"Neutrophils_tumor_med_dist",0.0248515845716513,0.0876751885077887,0.113861954875957,0.125823556656899,0.150283316953092,0.414061418571457,0
"Vascular endothelial cells_prop",0.0203023337890851,0.0838653262851818,0.113651679174259,0.122261112527413,0.146566840194978,0.358482613150928,0
"CD163+ cells_prop",0.0322291499923137,0.0863760912627724,0.113335800312892,0.116824476707865,0.141248725809211,0.325862927266316,0
"M2 macrophages_vascular_med_dist",0.0234779191568665,0.084134801730819,0.1133350172701,0.130705595999503,0.161303148383759,0.502784481605779,0
"Vascular endothelial cells_assort",0.0332611163529739,0.0892994419296553,0.113158016720093,0.120035736433759,0.146644521316807,0.300451751518271,0
"CD11b+ epithelial_M1_med_dist",0.0239156144675503,0.0862342897874631,0.111720301786007,0.116577180953325,0.142463639265464,0.337605663276574,0
"Fibroblast_assort",0.0188648504862427,0.0834832071380218,0.111623535675582,0.122818422130972,0.150314413606909,0.448871426099852,0
"CD8+ T cells_M1_contact",0.0294743352143352,0.0851221011678948,0.111413096904892,0.121423461158069,0.142249819721908,0.35697656918846,0
"Neuroepithelial cells_vascular_contact",0.0247492544281918,0.0822284088471013,0.111287913860256,0.127555915878475,0.154722407981994,0.583760000474463,0
"Monocytes_M1_contact",0.0277299393668494,0.0834688875631671,0.111206784113956,0.127802554297359,0.151668250185902,0.612467382659321,0
"Neutrophils_assort",0.0218427324349521,0.082692348180498,0.110392245426436,0.131983022208968,0.16592498482089,0.479579056645769,0
"CD163+ cells_region",0.0168509984639017,0.0847745954404894,0.110298449540101,0.118900113648563,0.142554303571926,0.327455735438627,0
"M2 macrophages_tumor_med_dist",0.0175283307619827,0.0724018071319569,0.110034461948837,0.130649929520022,0.165766118294415,0.625482699408894,0
"CD4+ T cells_assort",0.0191054745506758,0.0862779174003093,0.108899907210746,0.117815254689891,0.138375310000552,0.317425439386819,0
"Fibroblast_region",0.0171428571428571,0.0818612585287582,0.10881167207662,0.118496796697815,0.14081525587184,0.395596628232724,0
"Unidentified_tumor_contact",0.026255371050493,0.086891250186628,0.107941738826568,0.117299407804731,0.13998929031734,0.479891854572193,0
"Other immune_tumor_med_dist",0.0228289327012856,0.0816746209655461,0.107563985861817,0.119934924943858,0.144807624643569,0.411198966964873,0
"Fibroblast_tumor_med_dist",0.0238415584415584,0.0844068000837139,0.106712087721194,0.112263898139716,0.131141805586903,0.288711998808649,0
"Neutrophils_vascular_contact",0.0149710144927536,0.0789761549237912,0.106378516134183,0.122804017638503,0.15168202745585,0.503154048697212,0
"CD11b_low Neutrophils_tumor_med_dist",0.0381421512765615,0.0811289637647675,0.105472406244836,0.109584994907789,0.131383945133175,0.260623012114295,0
"Other immune_M1_med_dist",0.0365677048685669,0.0816758157758876,0.105407973617485,0.114903589452207,0.138081461898281,0.353394655825651,0
"Unidentified_M1_med_dist",0.0181179541666357,0.0834659791171128,0.105285033650612,0.111357700960398,0.131330406509225,0.344795219103573,0
"CD4+ T cells_tumor_contact",0.0151165577342048,0.0787513462096652,0.105003279671334,0.113503207037234,0.134127778180396,0.451555661046419,0
"Lymphatic endothelial cells_region",0.00375,0.0670543821694077,0.104351645727877,0.119287203885106,0.149317435123817,0.478683426655883,0
"CD11c+ epithelial_vascular_med_dist",0.0179096880131363,0.0793862815069685,0.104311957948812,0.107352622408929,0.129629677180215,0.314779578830066,0
"CD4+ T cells_vascular_med_dist",0.0245163285287124,0.0805423048784639,0.103671078731879,0.108835673312115,0.131772278272094,0.337924422821122,0
"Unidentified_vascular_med_dist",0.0299331409331409,0.0837200796119853,0.103419981096175,0.109845749676906,0.129462065399832,0.298547758775059,0
"M1 macrophages_vascular_contact",0.0256281842932251,0.0799284642316459,0.103123689054228,0.107608842291335,0.128476102760094,0.325928887256678,0
