"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11c+ epithelial_vascular_contact",0.0243053183570718,0.100339769461443,0.130112604929292,0.141261847803428,0.171675112103369,0.433501082803521,0
"Tumor_M1_med_dist",0.033980202683651,0.100584356990689,0.128913175305592,0.140955084932651,0.169781826480227,0.668356631547978,0
"CD11b_low Neutrophils_vascular_med_dist",0.0409170832497789,0.100213718305794,0.127126021514581,0.132212920493477,0.15913257888064,0.352396197329502,0
"H3K14Ace",0.0221097534044902,0.0932948534792094,0.125246557519789,0.134170490504206,0.161182171829013,0.433071094212824,0
"CD4+ T cells_vascular_med_dist",0.0333525252525253,0.0906622926071337,0.123518780738923,0.13636964511624,0.166433439692408,0.614206237500945,0
"B cells_region",0.0152181818181818,0.0869185674903876,0.123485870299078,0.144399113911658,0.176783112797626,0.598876205002282,0
"CD11b_low Neutrophils_prop",0.0138494708994709,0.0905882180524746,0.120264039671087,0.123686269197253,0.14890575116957,0.346509893250694,0
"Other immune_vascular_med_dist",0.019165367965368,0.0808265840113614,0.11926905616443,0.137389561091924,0.17396608839159,0.633173834599569,0
"CD11c+ epithelial_vascular_med_dist",0.0273296308761147,0.0895027676332894,0.118919947006251,0.132506488164292,0.161267206714465,0.59913962907617,0
"Other immune_tumor_contact",0.0217428326745718,0.0841763810211826,0.118246875097503,0.129269542270622,0.162776503163769,0.547351393989946,0
"M1 macrophages_vascular_med_dist",0.0254835145017279,0.086124205784181,0.118178183804208,0.131998496211409,0.159201285180217,0.48300471996509,0
"Unidentified_prop",0.028287642182379,0.0907563850540714,0.117320376762548,0.122456301496324,0.146703717027355,0.311677582130428,0
"Neuroepithelial cells_vascular_med_dist",0.021449768967416,0.0862653115282337,0.1164066086613,0.130309297838037,0.162585474969088,0.46302479209431,0
"CD11c+ epithelial_prop",0.0095,0.0819931379658277,0.114617208415721,0.122756033008819,0.151772619452265,0.350687195669358,0
"Monocytes_M1_contact",0.0166064102564103,0.0805912716846747,0.114028789227883,0.126761062659768,0.154680337906985,0.462884666697175,0
"HLADR+_tumor_contact",0.0170095238095238,0.0799742154938247,0.113711982172739,0.131087986715074,0.166393056752513,0.500929583550948,0
"Neuroepithelial cells_M1_med_dist",0.00823093701996929,0.0813335932847384,0.113646928715573,0.1205022797266,0.151933578645029,0.429179027706105,0
"CD163+ cells_M1_contact",0.0170826900584795,0.080489648008711,0.112638113197147,0.125158324133091,0.154737935041693,0.797160279560126,0
"Unidentified_M1_med_dist",0.0359813775907745,0.0851437723233588,0.111077152130096,0.116089708387739,0.138753433235082,0.290317616364321,0
"CD8+ T cells_assort",0.00849624060150376,0.0846825681878462,0.111003784918394,0.123985786196216,0.154181256919593,0.44780446981521,0
"NK/NKT_M1_med_dist",0.0220090880796763,0.0795243080566156,0.110547968875998,0.120738165416513,0.146337910611373,0.437389804740605,0
"CD163+ cells_M1_med_dist",0.0272634920634921,0.0849978820073749,0.110519372196271,0.119885552453342,0.143074847456954,0.357516958117,0
"Other immune_vascular_contact",0.0200952380952381,0.0756883174841139,0.110312242013032,0.121371135726001,0.153900129722243,0.426988552683928,0
