"","Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","NA's"
"CD11c_low immune_M1_med_dist",0,0.0361955222483473,0.0489619340654348,0.0545335543323615,0.0678880075113741,0.248418679954779,0
"Lymphatic endothelial cells_M1_contact",0.00371428571428572,0.0344518417985523,0.0480119457339281,0.0543383859220964,0.0680426562848363,0.236157586893612,0
"Non-leukocyte derived neural cells_vascular_contact",0,0.0320992393548206,0.0478503196631013,0.0536758814845481,0.0671037746107077,0.186618117773787,0
"Dendritic cells_tumor_contact",0.00568615384615386,0.0311825607342849,0.0475282657683684,0.0533131102088387,0.066567630759732,0.306357619729849,0
"Neuroepithelial cells_region",0.00566666666666667,0.0334726304397357,0.0472791153394345,0.0528618726676582,0.0674097677154261,0.199528364020772,0
"Non-leukocyte derived neural cells_M1_contact",0,0.030592935643707,0.0462520746054143,0.0505765461653579,0.0647503386351961,0.157878988913333,0
"Dendritic cells_M1_contact",0.003,0.0329285349157718,0.0448698680881521,0.0472839569237375,0.0590019156472765,0.147660475947684,0
"M2 macrophages_prop",0.002,0.0283730765775374,0.0447056968793251,0.0527868271191344,0.0655759898792116,0.289535058772132,0
"M2 macrophages_tumor_contact",0.003,0.0303230247091475,0.0445846549916245,0.0488845043958581,0.0606211686365558,0.234996377898751,0
"Dendritic cells_prop",0.00266666666666667,0.0280443671235467,0.0445679825484726,0.0474733553629127,0.0622447226328667,0.154257537219307,0
"Dendritic cells_assort",0.00342857142857143,0.031598496718343,0.0445570063005666,0.0482384211438182,0.062847371416085,0.136039677015957,0
"Monocytes_region",0.0032,0.0322218595598401,0.0434375643068734,0.0509162256535587,0.0625169655854161,0.259108958452139,0
"CD56+CD45-_prop",0,0.0283052974073084,0.0422899398066406,0.0475839362236096,0.0602085019745531,0.176460564442022,0
"Dendritic cells_region",0.00333333333333333,0.0279150897743841,0.0420793510144826,0.0455257971133912,0.0583832213924635,0.148798588330056,0
"M2 macrophages_assort",0.00496410256410256,0.0278389493374514,0.0415113137418421,0.045049935677975,0.0562545238533956,0.158784962580416,0
"CD56+CD45-_region",0.00266666666666667,0.0273846779139143,0.0409104495121737,0.0465031423494717,0.0593438893069319,0.21694587010223,0
"CD11c_low immune_assort",0,0.0248124402579528,0.0384689501352585,0.0429813496804285,0.0556905897804236,0.150408787164748,0
"Lymphatic endothelial cells_tumor_med_dist",0,0.0269088600856565,0.0383330269555438,0.0428024072412061,0.0544375941992772,0.16051936838384,0
"Lymphatic endothelial cells_M1_med_dist",0,0.0273635909850384,0.0381290554473049,0.0413035139376294,0.0529579943208974,0.123656386214355,0
"Non-leukocyte derived neural cells_tumor_contact",0,0.0268533652605341,0.0372066835153373,0.0422289249751853,0.0539850802303976,0.156168444229676,0
"Lymphatic endothelial cells_vascular_med_dist",0.00184615384615385,0.0237106806766547,0.0337475999967694,0.0374589168408545,0.0480280261939345,0.127148981643525,0
"M2 macrophages_region",0,0.021702718054892,0.0326619722395581,0.0385006199385893,0.0493076677348532,0.153154623427188,0
"Lymphatic endothelial cells_prop",0,0.0195714923606914,0.0318724508776459,0.0370089076749734,0.0479940874748737,0.198950460421654,0
"Non-leukocyte derived neural cells_assort",0,0.0209078545489931,0.0309901292081158,0.035332610161071,0.0469999615953098,0.144804575757975,0
"Neutrophils_region",0,0.0192061040034209,0.0293630557128616,0.0323164804410323,0.0418109754502402,0.119051837449093,0
"Lymphatic endothelial cells_region",0,0.0185760712642828,0.0279334321162607,0.0328120930865241,0.0417525829489863,0.181339945149758,0
"NK/NKT_region",0,0.0176174885956338,0.0277339859274766,0.0315883011720958,0.0413476209779956,0.227302658042686,0
"Non-leukocyte derived neural cells_region",0,0.0153954014309278,0.0258904331026424,0.0311085080337437,0.0411744621955173,0.172896106373546,0
"Lymphatic endothelial cells_assort",0,0.0145307153859785,0.0241865841369486,0.0280684940522566,0.0384444077427948,0.108753422090691,0
"CD11c_low immune_region",0,0.0106661111111111,0.0192337708587709,0.023417695232539,0.0315300438596491,0.103927493681541,0
"BRCA_Mutation",0,0,0.00333809523809524,0.00627729008526292,0.00976897122485358,0.0853429952365436,0
